;Title, http://www.gcdataconcepts.com, X16-2 ADXL345
;Version, 1447, Build num, 0x276, Build date, 20120709 17:23:15,  SN:CCDC20160000714
;Start_time, 2012-11-28, 11:25:45.001
;Temperature, 20.75, deg C,  Vbat, 4085, mv
;Gain, 16g
;SampleRate, 400,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
1.256,370,-718,586
1.258,304,-776,580
1.261,244,-836,574
1.264,140,-912,570
1.266,38,-966,570
1.269,-94,-1010,552
1.271,-244,-1020,508
1.274,-398,-1012,448
1.276,-542,-986,402
1.279,-684,-1010,334
1.281,-778,-982,316
1.284,-836,-970,322
1.285,-854,-964,348
1.288,-840,-938,420
1.291,-790,-906,478
1.293,-738,-900,520
1.296,-644,-866,590
1.298,-552,-846,638
1.301,-464,-844,638
1.303,-348,-814,640
1.306,-270,-790,612
1.308,-194,-764,546
1.311,-130,-726,508
1.314,-100,-708,440
1.316,-80,-668,394
1.319,-74,-604,370
1.321,-90,-510,326
1.324,-102,-436,312
1.325,-86,-336,294
1.328,-76,-230,270
1.330,-36,-170,260
1.333,12,-112,258
1.336,76,-72,248
1.338,136,-32,230
1.341,208,-22,240
1.343,272,-30,232
1.346,338,-54,252
1.348,408,-74,276
1.351,474,-122,280
1.353,528,-178,304
1.356,594,-198,290
1.358,640,-220,246
1.361,684,-246,228
1.364,726,-252,214
1.366,756,-242,200
1.368,784,-254,186
1.370,818,-230,204
1.373,814,-220,242
1.375,828,-220,284
1.378,848,-226,302
1.380,868,-264,282
1.383,912,-278,232
1.386,944,-280,148
1.388,958,-330,102
1.391,998,-370,54
1.393,1042,-422,44
1.396,1088,-486,48
1.398,1140,-542,72
1.401,1186,-574,148
1.403,1234,-620,200
1.406,1302,-682,266
1.408,1388,-730,296
1.410,1474,-764,358
1.413,1552,-792,440
1.415,1638,-826,494
1.418,1714,-868,524
1.420,1802,-924,580
1.423,1870,-982,564
1.425,1912,-1030,526
1.428,1952,-1104,522
1.430,1966,-1194,538
1.433,2004,-1318,586
1.436,2070,-1498,696
1.438,2172,-1710,758
1.441,2296,-1972,824
1.443,2468,-2250,894
1.446,2648,-2522,932
1.447,2840,-2778,890
1.450,3018,-2946,800
1.452,3124,-3076,702
1.455,3160,-3152,642
1.458,3108,-3124,634
1.460,2940,-3076,698
1.463,2660,-2932,838
1.465,2344,-2830,1004
1.468,2018,-2726,1102
1.470,1766,-2774,1132
1.473,1594,-2916,1158
1.475,1476,-3078,1172
1.478,1392,-3208,1224
1.481,1338,-3266,1222
1.483,1268,-3276,1204
1.486,1138,-3334,1242
1.488,1010,-3214,1234
1.490,844,-3074,1194
1.492,682,-2870,1192
1.495,504,-2722,1166
1.497,320,-2554,1058
1.500,174,-2442,956
1.502,44,-2394,812
1.505,-72,-2362,634
1.508,-146,-2340,472
1.510,-150,-2352,346
1.513,-114,-2418,202
1.515,-32,-2510,70
1.518,52,-2660,-62
1.520,132,-2818,-190
1.523,202,-2984,-298
1.525,272,-3096,-438
1.528,312,-3142,-582
1.530,350,-3102,-732
1.532,370,-3040,-832
1.535,350,-2904,-900
1.537,332,-2750,-920
1.540,622,-2590,-1078
1.542,1238,-2260,-618
1.545,722,-1330,274
1.547,166,-990,704
1.550,-4,-828,1210
1.553,-128,-616,3104
1.555,-208,-768,4022
1.558,-314,-1430,5046
1.560,-906,-1252,6192
1.563,-1702,-52,7366
1.565,-2032,2514,7416
1.568,-234,5702,6176
1.569,5480,9166,5634
1.572,14828,5258,1130
1.574,16382,3326,-10286
1.577,11814,-736,-13456
1.580,4510,-7674,158
1.582,2814,-6520,2870
1.585,1286,-6352,2868
1.587,524,-6290,1830
1.590,-232,-4664,182
1.592,-1170,-2410,-2186
1.595,-1666,-1770,-2938
1.597,-1682,-1506,-2364
1.600,-1714,-1218,28
