;Title, http://www.gcdataconcepts.com, X16-2 ADXL345
;Version, 1447, Build num, 0x276, Build date, 20120709 17:23:15,  SN:CCDC20160000714
;Start_time, 2013-01-02, 12:02:21.001
;Temperature, 18.50, deg C,  Vbat, 4056, mv
;Gain, 16g
;SampleRate, 400,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
1.253,1584,618,-1538
1.256,1560,204,-1370
1.258,1592,-268,-1194
1.261,1718,-752,-1008
1.264,1886,-1286,-850
1.266,2096,-1810,-744
1.269,2324,-2230,-592
1.271,2560,-2400,-430
1.274,2742,-2290,-270
1.494,-184,590,326
1.497,-152,532,298
1.500,-122,492,304
1.502,-84,442,312
1.505,-46,380,312
1.507,-22,294,338
1.510,6,234,344
1.512,46,180,340
1.515,100,144,336
1.517,146,118,320
1.520,186,82,298
1.522,246,74,258
1.525,298,60,226
1.528,370,32,196
1.529,422,26,162
1.532,468,-14,126
1.534,512,-114,104
1.537,576,-256,156
1.539,642,-372,228
1.542,732,-452,328
1.544,792,-506,422
1.547,854,-568,450
1.549,896,-674,422
1.552,912,-830,322
1.555,916,-1036,212
1.557,932,-1292,144
1.560,954,-1576,166
1.562,1010,-1848,304
1.565,1054,-2106,532
1.567,1134,-2332,772
1.569,1224,-2558,988
1.571,1326,-2800,1206
1.574,1436,-3018,1406
1.576,1558,-3150,1592
1.579,1676,-3208,1782
1.582,1804,-3172,1844
1.584,1960,-3184,1826
1.587,2142,-3246,1742
1.589,2382,-3354,1606
1.592,2694,-3512,1440
1.594,3034,-3696,1230
1.597,3356,-3864,1064
1.599,3584,-3938,950
1.602,3686,-3912,914
1.604,3650,-3838,924
1.607,3484,-3746,948
1.610,3132,-3702,992
1.611,2716,-3700,1026
1.614,2302,-3736,1034
1.616,1978,-3766,1018
1.619,1728,-3734,938
1.621,1534,-3678,794
1.624,1362,-3572,570
1.626,1196,-3430,258
1.629,1044,-3318,-138
1.631,914,-3154,-530
1.634,822,-2904,-822
1.637,774,-2722,-838
1.639,774,-2584,-760
1.642,796,-2456,-764
1.644,718,-2314,-792
1.647,530,-2112,-792
1.649,348,-1928,-856
1.651,232,-1804,-1030
1.653,186,-1748,-1200
1.656,180,-1734,-1294
1.658,164,-1786,-1294
1.661,152,-1858,-1280
1.664,164,-1930,-1256
1.666,216,-1962,-1234
1.669,904,-2038,-1206
1.671,1462,-1730,-1068
1.674,934,-1364,-610
1.676,306,-1096,42
1.679,-118,-764,532
1.681,-338,-596,994
1.684,-456,-504,1952
1.687,-572,-304,3130
1.689,-612,-28,4204
1.691,-712,890,6076
1.693,-1216,4010,10774
1.696,142,8322,13742
1.698,6554,13328,8608
1.701,14994,11932,7398
1.703,16382,1024,5834
1.706,16384,-6916,-5822
1.708,13054,-15376,-11208
1.711,6290,-14750,-10380
1.714,2966,-7906,-7114
1.716,1358,-4484,-4530
1.719,-590,-3072,-2896
1.721,-2932,-1490,-2088
1.724,-4506,-1212,-1076
1.726,-5778,-1808,762
1.729,-6386,-1726,2108
1.731,-5788,-1478,1808
1.733,-4124,-1234,1086
1.735,-2310,-336,1068
1.738,-1224,698,1412
1.741,-728,502,1168
1.743,-612,-94,516
1.746,-574,-318,-30
1.748,-250,-386,-226
1.751,200,-408,-264
1.753,516,-352,-216
1.756,718,-360,-44
1.758,910,-530,140
1.761,1114,-892,302
1.763,1330,-1324,592
1.766,1594,-1750,878
1.769,1914,-2174,964
1.771,2192,-2594,928
1.773,2366,-2884,902
1.775,2380,-2924,934
1.778,2260,-2892,994
1.780,2014,-2940,1022
1.783,1712,-2924,966
1.785,1396,-2710,840
1.788,1110,-2408,726
1.790,916,-2068,632
1.793,812,-1708,548
1.796,796,-1400,500
1.798,866,-1186,488
1.801,994,-1050,486
1.803,1146,-984,526
1.806,1318,-956,578
1.808,1476,-948,678
1.811,1616,-956,770
