;Title, http://www.gcdataconcepts.com, X16-2 ADXL345
;Version, 1447, Build num, 0x276, Build date, 20120709 17:23:15,  SN:CCDC20160000714
;Start_time, 2012-12-06, 12:13:17.001
;Temperature, 21.75, deg C,  Vbat, 4085, mv
;Gain, 16g
;SampleRate, 400,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
1.134,916,396,198
1.136,920,388,212
1.139,924,398,222
1.141,926,392,216
1.144,928,406,240
1.146,918,416,250
1.149,922,448,246
1.152,910,476,228
1.154,902,498,210
1.157,898,528,194
1.166,886,576,140
1.168,882,618,162
1.171,878,626,196
1.174,896,636,246
1.176,894,636,260
1.179,894,654,270
1.181,894,654,272
1.184,898,654,300
1.186,904,638,312
1.189,914,632,300
1.191,914,596,284
1.194,932,562,284
1.197,940,544,264
1.199,932,510,244
1.202,946,478,226
1.203,952,450,216
1.206,962,434,202
1.208,974,412,182
1.211,982,396,150
1.213,1000,388,132
1.216,1012,370,104
1.219,1030,354,96
1.221,1042,356,96
1.224,1052,354,114
1.226,1048,368,108
1.229,1050,384,122
1.231,1044,408,142
1.234,1030,428,138
1.236,1018,446,152
1.239,1006,464,162
1.242,998,492,176
1.244,974,502,194
1.246,952,512,188
1.248,936,520,196
1.251,932,540,224
1.253,906,538,232
1.256,906,542,224
1.258,900,546,242
1.261,896,550,240
1.264,886,534,234
1.266,882,514,248
1.269,894,512,254
1.271,900,508,254
1.274,898,490,258
1.276,912,478,266
1.279,932,474,258
1.281,944,464,242
1.284,968,482,194
1.286,994,484,158
1.288,1022,496,148
1.291,1026,498,148
1.293,1028,492,132
1.296,1048,502,134
1.298,1052,508,122
1.301,1054,518,100
1.303,1054,532,62
1.306,1060,532,14
1.309,1068,546,-28
1.311,1076,546,-76
1.314,1090,544,-124
1.316,1090,558,-154
1.319,1088,568,-208
1.321,1052,548,-192
1.324,1030,530,-170
1.325,1006,524,-122
1.328,970,506,-96
1.331,952,474,-82
1.333,946,436,-46
1.336,938,400,-44
1.338,928,376,-50
1.341,932,320,-70
1.343,962,270,-90
1.346,982,222,-106
1.348,988,166,-112
1.351,1008,120,-94
1.353,1018,74,-76
1.356,1018,52,-78
1.359,1016,22,-74
1.361,1024,8,-66
1.364,1028,2,-70
1.366,1022,4,-62
1.368,1016,2,-64
1.370,1012,26,-48
1.373,992,60,-50
1.375,972,98,-38
1.378,950,136,-36
1.381,928,198,-36
1.383,904,240,-36
1.386,876,276,-50
1.388,858,328,-60
1.391,848,358,-68
1.393,828,368,-62
1.396,824,364,-68
1.398,810,358,-70
1.401,798,350,-76
1.404,796,330,-64
1.406,786,296,-34
1.408,790,276,-28
1.410,784,262,0
1.413,772,250,4
1.415,768,232,16
1.418,778,222,22
1.420,778,216,42
1.423,774,212,42
1.426,784,210,46
1.428,780,216,52
1.431,794,212,38
1.433,804,208,42
1.436,824,220,52
1.438,844,226,58
1.441,844,234,58
1.443,860,242,60
1.446,874,242,76
1.448,874,254,56
1.450,870,256,56
1.453,876,270,58
1.455,866,282,90
1.458,852,288,104
1.460,838,292,116
1.463,834,302,104
1.465,826,314,122
1.468,820,340,106
1.471,820,330,90
1.473,822,336,88
1.476,828,348,94
1.478,824,352,96
1.481,842,350,88
1.483,852,358,100
1.486,866,344,120
1.488,878,350,106
1.490,892,338,128
1.493,910,328,116
1.495,912,324,114
1.498,924,312,110
1.500,920,294,110
1.503,928,292,112
1.505,916,286,102
1.508,912,264,108
1.510,912,252,106
1.513,910,250,106
1.516,898,256,100
1.518,884,250,106
1.521,888,246,102
1.523,876,240,122
1.526,860,230,114
1.528,854,222,112
1.530,848,206,112
1.532,836,208,118
1.535,832,190,110
1.537,834,176,96
1.540,830,168,96
1.543,832,166,104
1.545,840,158,110
1.548,840,144,102
1.550,850,146,124
1.553,854,140,122
1.555,848,122,126
1.558,866,120,140
1.560,868,124,132
1.563,858,142,130
1.566,910,158,108
1.568,970,164,84
1.570,1006,150,34
1.572,1006,144,10
1.575,986,130,-16
1.577,988,100,-30
1.580,992,28,-60
1.582,996,-24,-20
1.585,1004,-96,24
1.588,1022,-152,84
1.590,1028,-212,120
1.593,1038,-244,142
1.595,1062,-258,156
1.598,1074,-236,156
1.600,1086,-214,174
1.603,1106,-154,178
1.605,1126,-70,158
1.608,1130,52,156
1.610,1130,208,140
1.612,1128,366,142
1.615,1096,542,196
1.617,1052,684,252
1.620,1006,790,334
1.622,984,882,366
1.625,970,904,388
1.627,960,950,362
1.630,974,964,326
1.633,996,916,306
1.635,1030,844,298
1.638,1064,742,266
1.640,1114,626,260
1.643,1148,508,254
1.645,1178,388,244
1.648,1194,270,232
1.650,1208,170,236
1.652,1200,76,240
1.655,1194,-12,240
1.657,1192,-94,250
1.660,1190,-154,256
1.662,1176,-180,252
1.665,1160,-180,246
1.667,1150,-156,236
1.670,1128,-118,212
1.672,1110,-56,196
1.675,1070,-10,186
1.678,1054,42,154
1.680,1026,94,134
1.683,1002,126,108
1.685,980,148,98
1.688,960,166,90
1.690,950,168,82
1.692,920,160,70
1.694,918,158,72
1.697,906,166,70
1.700,890,168,78
1.702,876,164,74
1.705,876,162,86
1.707,858,170,64
1.710,854,184,34
1.712,846,184,32
1.715,854,190,28
1.717,862,204,38
1.720,882,234,50
1.723,900,250,42
1.725,924,268,66
1.728,944,304,72
1.730,960,330,74
1.732,970,348,66
1.734,972,374,74
1.737,970,386,78
1.739,944,374,90
1.742,942,382,134
1.744,916,374,140
1.747,902,352,146
1.750,884,326,168
1.752,872,300,190
1.755,844,254,202
1.757,846,210,202
1.760,836,162,178
1.762,852,124,166
1.765,850,70,130
1.767,868,26,128
1.770,898,-16,146
1.772,922,-58,160
1.774,952,-84,150
1.777,966,-110,146
1.779,1000,-126,148
1.782,1012,-130,160
1.784,1020,-134,154
1.787,1014,-142,172
1.789,1014,-146,172
1.792,1006,-114,182
1.795,994,-98,180
1.797,968,-76,196
1.800,942,-38,220
1.802,924,10,244
1.805,898,54,256
1.807,878,106,248
1.810,856,156,266
1.812,840,202,248
1.814,820,254,198
1.817,814,304,150
1.819,802,358,110
1.822,792,392,58
1.824,806,410,60
1.827,830,416,46
1.829,896,400,38
1.832,940,400,38
1.834,994,374,74
1.837,1042,352,136
1.840,1070,320,260
1.842,1094,272,336
1.845,1116,202,418
1.847,1134,122,470
1.850,1136,48,456
1.852,1144,-30,406
1.854,1130,-100,366
1.856,1090,-174,312
1.859,1056,-212,256
1.862,1022,-256,220
1.864,1008,-326,186
1.867,986,-370,170
1.869,986,-384,166
1.872,980,-404,174
1.874,998,-390,190
1.877,1036,-362,198
1.879,1046,-320,190
1.882,1040,-274,232
1.885,1024,-242,296
1.887,1008,-210,320
1.890,992,-172,314
1.892,964,-150,314
1.894,948,-124,288
1.896,938,-92,236
1.899,948,-42,176
1.901,978,-34,146
1.904,1014,-8,128
1.907,1028,-22,172
1.909,1062,-34,196
1.912,1112,-44,182
1.914,1142,-52,172
1.917,1168,-40,184
1.919,1188,-32,214
1.922,1208,-52,272
1.924,1222,-66,322
1.927,1226,-60,346
1.930,1238,-52,384
1.932,1228,-52,416
1.935,1210,-22,402
1.936,1162,-8,390
1.939,1108,-16,424
1.941,1076,-38,452
1.944,1026,-80,474
1.946,992,-120,464
1.949,946,-158,448
1.951,896,-178,378
1.954,836,-194,332
1.957,774,-216,300
1.959,736,-238,262
1.962,696,-246,258
1.964,660,-250,242
1.967,622,-260,230
1.969,584,-270,232
1.972,558,-286,230
1.974,548,-294,246
1.976,538,-308,246
1.979,558,-320,232
1.981,574,-324,192
1.984,568,-338,172
1.986,556,-366,138
1.989,538,-400,144
1.991,520,-454,182
1.994,510,-508,180
1.999,498,-552,160
2.000,478,-580,136
2.003,442,-638,156
2.005,388,-694,172
2.008,328,-756,198
2.010,270,-800,228
2.013,228,-858,244
2.015,206,-908,254
2.018,204,-934,238
2.021,240,-924,218
2.023,266,-892,206
2.026,304,-866,208
2.028,346,-828,248
2.031,370,-792,308
2.033,358,-762,358
2.036,334,-744,382
2.038,312,-762,428
2.040,288,-782,446
2.043,254,-802,414
2.045,218,-848,376
2.048,204,-904,354
2.050,176,-938,338
2.053,122,-980,316
2.055,42,-1040,306
2.058,-54,-1096,336
2.060,-202,-1192,360
2.063,-314,-1294,410
2.065,-424,-1420,398
2.068,-494,-1524,360
2.071,-530,-1622,284
2.073,-528,-1698,190
2.076,-490,-1762,136
2.078,-408,-1800,118
2.081,-318,-1834,102
2.082,-180,-1846,80
2.085,-32,-1882,96
2.087,100,-1874,108
2.090,248,-1870,82
2.093,376,-1846,48
2.095,508,-1808,34
2.098,674,-1768,58
2.100,862,-1762,48
2.103,1068,-1754,44
2.105,1300,-1682,28
2.108,1520,-1650,28
2.110,1728,-1600,26
2.113,1910,-1556,48
2.116,2098,-1522,88
2.118,2258,-1462,114
2.121,2378,-1404,146
2.122,2498,-1342,194
2.125,2628,-1288,254
2.127,2780,-1246,270
2.130,2918,-1200,328
2.132,3074,-1136,404
2.135,3282,-1066,464
2.138,3500,-976,482
2.140,3746,-862,506
2.143,4002,-748,532
2.145,4230,-640,584
2.148,4404,-578,580
2.150,4512,-524,610
2.153,4558,-448,594
2.155,4558,-304,542
2.158,4494,-142,434
2.161,4406,-2,260
2.162,4300,52,228
2.165,4184,184,248
2.167,4070,412,374
2.170,3938,740,470
2.172,3796,950,590
2.175,3674,1264,516
2.177,3634,1446,296
2.180,3542,1646,194
2.183,3304,1830,192
2.185,3040,1952,130
2.188,2744,1918,96
2.190,2472,1810,168
2.193,2206,1662,260
2.195,2086,1566,304
2.198,1992,1652,368
2.200,2010,1798,414
2.203,2052,1744,582
2.205,2140,1544,918
2.207,2210,1110,1426
2.210,2196,770,1874
2.212,2018,1044,2092
2.215,1794,1306,2072
2.217,1696,1260,1882
2.220,1530,1308,1536
2.222,1356,1362,1134
2.225,1182,1378,758
2.228,926,1366,510
2.230,626,1352,440
2.233,276,1326,522
2.235,-30,1314,556
2.238,-50,1136,478
2.240,234,622,358
2.243,680,86,272
2.244,1054,-66,354
2.247,1380,-274,522
2.250,1614,-372,642
2.252,1872,-532,660
2.255,2180,-552,448
2.257,2468,-396,162
2.260,2638,-62,-88
2.262,2686,326,-178
2.265,2668,686,-152
2.267,2588,1060,-44
2.270,2508,1416,96
2.273,2446,1708,220
2.275,2400,1904,336
2.278,2416,1958,354
2.280,2464,1944,332
2.283,2496,1940,320
2.284,2534,1988,294
2.287,2570,2024,262
2.289,2620,2022,256
2.292,2668,1978,280
2.294,2682,1896,302
2.297,2708,1852,350
2.300,2716,1804,410
2.302,2726,1750,474
2.305,2740,1682,518
2.307,2730,1616,570
2.310,2712,1536,584
2.312,2682,1466,548
2.315,2672,1348,550
2.317,2676,1248,532
2.320,2690,1120,544
2.323,2734,994,544
2.325,2802,826,582
2.327,2882,664,632
2.329,2974,508,652
2.332,3078,372,644
2.334,3190,258,638
2.337,3288,124,636
2.339,3398,8,598
2.342,3486,-114,632
2.345,3526,-212,620
2.347,3498,-288,680
2.350,3416,-352,718
2.352,3322,-404,740
2.355,3158,-400,728
2.357,2966,-368,730
2.360,2788,-322,748
2.362,2616,-274,756
2.365,2470,-234,752
2.367,2324,-202,728
2.369,2214,-168,676
2.372,2120,-126,630
2.374,2024,-102,580
2.377,1924,-96,508
2.379,1842,-116,464
2.382,1764,-132,412
2.384,1662,-112,400
2.387,1550,-54,400
2.390,1450,-128,410
2.392,1334,-218,440
2.395,1212,-326,446
2.397,1076,-452,476
2.400,932,-588,540
2.402,772,-690,560
2.405,594,-782,578
2.406,412,-910,602
2.409,254,-1052,628
2.412,78,-1186,644
2.414,-98,-1330,598
2.417,-266,-1462,562
2.419,-436,-1544,480
2.422,-640,-1548,376
2.424,-836,-1486,274
2.427,-1036,-1392,202
2.429,-1240,-1306,114
2.432,-1436,-1220,76
2.435,-1632,-1100,32
2.437,-1796,-980,14
2.440,-1928,-846,-32
2.442,-2036,-710,-74
2.445,-2082,-590,-110
2.447,-2076,-436,-156
2.449,-2006,-292,-160
2.451,-1850,-190,-146
2.454,-1642,-78,-94
2.457,-1408,-18,-44
2.459,-1170,22,-2
2.462,-944,46,48
2.464,-716,32,32
2.467,-488,22,8
2.469,-312,-2,-72
2.472,-190,-58,-150
2.474,-72,-72,-170
2.477,-4,-90,-186
2.480,36,-98,-232
2.482,88,-112,-236
2.485,126,-112,-210
2.487,148,-94,-178
2.489,138,-58,-194
2.491,134,-6,-206
2.494,122,42,-224
2.496,114,86,-230
2.499,86,96,-230
2.501,48,74,-234
2.504,10,64,-218
2.507,-38,28,-156
2.509,-110,-22,-86
2.512,-178,-98,-28
2.514,-254,-176,20
2.517,-340,-256,50
2.519,-436,-322,80
2.522,-520,-402,124
2.524,-616,-474,152
2.527,-712,-528,176
2.529,-776,-560,184
2.531,-840,-596,156
2.534,-898,-630,110
2.536,-930,-620,26
2.539,-924,-624,-14
2.541,-898,-628,-38
2.544,-880,-620,-40
2.546,-816,-644,-50
2.549,-760,-694,-24
2.552,-692,-764,-4
2.554,-630,-846,-4
2.557,-604,-936,4
2.559,-572,-1038,-24
2.562,-558,-1170,-58
2.564,-558,-1326,-88
2.567,-562,-1514,-92
2.569,-548,-1712,-112
2.571,-534,-1872,-138
