;Title, http://www.gcdataconcepts.com, X16-2 ADXL345
;Version, 1447, Build num, 0x276, Build date, 20120709 17:23:15,  SN:CCDC20160000714
;Start_time, 2012-11-09, 10:01:05.002
;Temperature, 19.50, deg C,  Vbat, 4004, mv
;Gain, 16g
;SampleRate, 50,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
4.011,975,73,197
4.032,977,92,209
4.051,970,101,198
4.072,972,99,199
4.091,971,89,202
4.111,971,84,201
4.131,971,79,202
4.151,977,80,193
4.171,976,79,198
4.191,976,70,206
4.211,970,77,208
4.231,970,77,209
4.250,973,71,198
4.271,973,74,193
4.290,975,83,196
4.311,972,82,194
4.330,974,67,201
4.350,971,57,196
4.370,973,67,198
4.390,975,76,195
4.410,974,84,196
4.430,975,85,202
4.449,974,69,202
4.470,973,60,199
4.489,966,81,199
4.510,972,100,202
4.529,972,98,200
4.549,972,76,203
4.569,976,70,203
4.589,973,71,214
4.610,975,71,214
4.629,967,74,210
4.649,975,88,205
4.669,975,95,211
4.689,974,100,218
4.709,968,96,213
4.729,971,85,208
4.748,976,86,207
4.769,968,98,213
4.788,969,99,211
4.809,971,80,208
4.828,975,73,206
4.848,972,82,208
4.868,975,84,222
4.888,970,96,210
4.908,969,96,211
4.928,971,80,212
4.948,975,78,215
4.968,974,87,213
4.987,970,94,211
5.009,972,95,206
5.029,971,94,207
5.048,970,94,211
5.069,973,91,211
5.088,971,87,212
5.109,974,87,213
5.128,968,90,213
5.148,974,87,209
5.168,968,97,211
5.188,970,96,219
5.208,970,93,213
5.228,973,93,218
5.247,971,84,211
5.268,968,84,209
5.287,970,88,213
5.308,968,88,214
5.327,973,84,216
5.348,970,89,210
5.367,973,87,218
5.387,968,89,211
5.407,965,94,216
5.427,972,88,219
5.447,969,86,213
5.467,967,77,219
5.487,968,77,216
5.507,976,90,222
5.527,973,95,210
5.547,969,107,221
5.567,974,103,219
5.586,968,90,219
5.607,969,78,224
5.626,968,84,227
5.647,967,88,220
5.666,971,78,218
5.686,971,83,223
5.706,969,84,218
5.726,968,91,219
5.746,966,90,231
5.766,969,72,230
5.785,967,60,220
5.806,969,71,225
5.825,972,85,223
5.846,967,77,220
5.865,966,66,228
5.885,970,70,223
5.905,974,81,232
5.925,965,86,224
5.945,964,89,225
5.965,968,88,222
5.984,964,83,222
6.006,968,83,224
6.026,972,87,221
6.046,967,93,225
6.066,966,84,225
6.086,966,81,229
6.106,967,89,227
6.125,961,90,225
6.146,966,96,225
6.165,971,85,230
6.186,964,83,227
6.205,966,88,231
6.225,962,79,223
6.245,969,87,227
6.265,969,88,225
6.285,968,94,226
6.305,966,98,221
6.325,968,96,228
6.345,969,90,226
6.365,966,106,229
6.385,966,104,225
6.405,967,104,220
6.424,969,105,221
6.445,968,97,225
6.464,967,89,227
6.485,970,89,221
6.504,967,93,231
6.524,965,97,229
6.544,967,98,226
6.564,970,88,223
6.584,965,90,224
6.604,964,89,231
6.623,967,92,224
6.644,971,105,227
6.663,967,103,228
6.684,971,95,227
6.703,967,86,227
6.723,967,91,230
6.743,968,95,232
6.763,968,93,223
6.783,969,84,226
6.803,968,82,226
6.822,968,90,224
6.843,968,84,228
6.862,966,96,222
6.883,963,111,223
6.902,966,112,224
6.923,965,107,221
6.942,969,104,222
6.962,973,109,222
6.982,965,108,221
7.003,965,119,218
7.023,967,124,218
7.043,971,113,219
7.063,965,103,225
7.083,968,90,227
7.103,968,88,223
7.122,969,93,219
7.143,965,104,216
7.162,966,115,216
7.183,973,116,225
7.203,968,113,220
7.223,965,119,219
7.243,965,116,220
7.262,967,112,224
7.283,965,124,222
7.302,968,124,221
7.323,971,123,217
7.342,968,118,222
7.362,966,119,226
7.382,971,118,225
7.402,968,114,224
7.422,967,103,214
7.442,968,107,221
7.461,967,127,219
7.482,968,132,223
7.501,969,121,226
7.522,969,116,221
7.541,967,123,225
7.561,968,118,218
7.581,969,109,222
7.601,965,101,222
7.621,969,100,220
7.641,968,113,222
7.660,967,115,227
7.681,969,111,224
7.700,969,107,228
7.721,970,99,226
7.740,969,104,229
7.760,967,106,226
7.780,966,104,225
7.800,964,96,227
7.820,966,99,228
7.840,966,103,228
7.859,969,98,228
7.880,962,88,230
7.899,962,85,232
7.920,969,95,224
7.939,965,108,225
7.959,963,105,228
7.979,965,105,230
8.000,964,91,229
8.021,968,81,233
8.040,963,90,232
8.061,966,102,236
8.081,968,124,222
8.100,976,138,218
8.121,963,152,224
8.140,962,142,230
8.161,964,124,230
8.180,971,109,225
8.200,970,99,241
8.220,963,84,236
8.240,965,65,238
8.260,965,68,237
8.280,962,75,231
8.299,969,78,237
8.320,963,67,235
8.339,962,78,233
8.360,967,75,232
8.379,966,72,237
8.399,963,84,239
8.419,966,78,236
8.439,963,85,228
8.459,965,83,238
8.479,963,68,239
8.498,967,67,238
8.519,963,78,234
8.538,966,81,231
8.559,964,87,231
8.578,962,89,238
8.598,964,74,237
8.618,966,72,228
8.638,965,78,231
8.658,964,97,228
8.678,970,102,233
8.697,967,93,232
8.718,960,101,230
8.737,968,99,233
8.758,963,99,231
8.777,966,104,230
8.797,971,101,233
8.817,966,99,226
8.837,965,95,229
8.857,965,99,230
8.877,970,107,226
8.897,967,110,225
8.917,964,103,226
8.936,967,105,225
8.957,966,102,226
8.976,966,100,229
8.998,964,99,229
9.018,965,108,230
9.038,970,100,228
9.058,972,98,223
9.078,964,106,220
9.098,966,113,229
9.118,965,106,226
9.137,966,98,231
9.158,966,101,223
9.177,965,102,229
9.198,967,114,228
9.217,968,100,228
9.237,969,94,226
9.257,965,100,229
9.277,966,103,230
9.297,966,105,231
9.317,964,98,233
9.336,969,100,235
9.357,967,101,231
9.376,966,104,227
9.397,966,107,228
9.416,967,113,231
9.436,969,101,232
9.456,966,100,229
9.476,964,105,231
9.496,964,98,229
9.516,966,79,232
9.535,968,87,227
9.556,967,85,230
9.575,964,95,232
9.596,964,109,229
9.615,967,117,229
9.635,965,121,231
9.655,966,114,234
9.675,968,106,231
9.695,970,108,225
9.715,964,113,226
9.734,965,119,222
9.755,970,103,231
9.774,968,96,227
9.795,964,86,229
9.814,965,77,235
9.834,966,93,230
9.854,966,109,228
9.874,966,119,222
9.894,968,127,224
9.914,964,102,228
